監視,優先度,コード,銘柄名,優待内容,優待価値,必要資金,総合利回り,売建上限,長期優遇,制度信用指標,権利月
False,,9023,東京地下鉄,乗車証等,480,33,0.15,0,,max逆日歩:2.0,2027-03
False,,9024,西武,乗車証等,760,42,0.21,39000,,max逆日歩:2.0,2027-03
False,,9027,ロジネットジャパン,【400株】ミネラルウォーター1箱,1250,,0.0,,,,2027-03
False,,9031,西日本鉄道,乗車証等,1000,31,0.32,1200,,max逆日歩:4,2027-03
False,,9033,広島電鉄,【500株】電車全線・広島都心部エリアバス乗車券4枚など,800,32.0,0.25,,,注意喚起:申込停止 / max逆日歩:1.0,2027-03
False,,9035,第一交通産業,【100株】タクシークーポン券など1000円相当,600,7.0,0.8,,,,2027-03
False,,9039,サカイ引越センター,【100株】岩手県産銀河のしずく5kg 又は クオカード2000円相当等から選択【注：継続保有制限】,1900,30.0,0.62,,,max逆日歩:9.0,2027-03
False,,9041,近鉄,乗車証等,6400,33,1.79,2400,,max逆日歩:7.0,2027-03
False,,9042,阪急阪神,乗車証等,1160,45,0.25,100,,max逆日歩:4.0,2027-03
False,,9044,南海電鉄,乗車証等,4800,62,0.74,22000,,max逆日歩:4.0,2027-03
False,,9045,京阪ホールディングス,【300株】京阪電車全線きっぷ 10枚 及び プレミアムカー券引換券2枚【注：継続保有制限】,3700,98.0,0.38,,,max逆日歩:7.0,2027-03
False,,9046,神戸電鉄,乗車証等,1680,26,0.67,0,,注意喚起:申込停止 / max逆日歩:50,2027-03
False,,9048,名古屋鉄道,乗車証等,3000,35,0.26,300,,max逆日歩:9,2027-03
False,,9049,京福電気鉄道,【960株】京福バス回数乗車券 70枚,10500,633.0,0.17,,,,2027-03
False,,9051,センコン物流,【500株】お米５㎏ または 東北の特産品 2300円相当,1150,64.0,0.18,,,,2027-03
False,,9052,山陽電鉄,乗車証等,1100,21,0.55,0,,注意喚起:注意喚起 / max逆日歩:34.0,2027-03
False,,9055,アルプス物流,【100株】クオカード 1000円相当,950,,0.0,,,max逆日歩:6.0,2027-03
False,,9057,遠州トラック,【500株】クオカード 2000円相当,1900,164.0,0.12,,,,2027-03
False,,9059,カンダホールディングス,【100株】図書カード1000円相当,900,9.0,0.98,,,max逆日歩:3.0,2027-03
False,,9060,日本ロジテム,【100株】自社取引先商品 3000円相当,1500,41.0,0.36,,,,2027-03
False,,9072,ニッコン,米食べ比,750,97,0.07,,,max逆日歩:6.0,2027-03
False,,9073,京極運輸商事,【100株】ENEOSプリカ 4000円相当,4000,,0.0,,,,2027-03
False,,9076,セイノー,優待券,700,25,0.3,0,,max逆日歩:5.0,2027-03
False,,9081,神奈川中交,乗車証等,1000,36,0.25,,,注意喚起:注意喚起 / max逆日歩:17.0,2027-03
False,,9082,大和自動車交通,【500株】クオカード2000円相当,1900,112.0,0.17,,,,2027-03
False,,9083,神姫バス,【100株】株主優待乗車券5枚,500,20.0,0.25,,,注意喚起:申込停止,2027-03
False,,9085,北海道中央バス,"【100株】株主優待乗車運賃半額券30枚 及び 株主優待利用券（1,000円）3枚など",1000,,0.0,,,注意喚起:申込停止,2027-03
False,,9101,日本郵船,優待券,40,58,0.01,8800,,max逆日歩:25.0,2027-03
False,,9104,商船三井,優待券,50,69,0.01,3600,,max逆日歩:86.0,2027-03
False,,9119,飯野海運,カタログ,2000,93,0.2,6800,,max逆日歩:5.0,2027-03
False,,9130,共栄タンカー,【100株】クオカード 1000円相当,950,,0.0,,,注意喚起:申込停止 / max逆日歩:2.0,2027-03
False,,9142,九州旅客鉄道,乗車証等,1800,38,0.5,64000,,max逆日歩:8.0,2027-03
False,,9171,栗林商船,【1000株】｢登別グランドホテル｣宿泊割引券（50%割引）,2000,153.0,0.13,,,,2027-03
False,,9201,JAL,優待券等,1200,27,0.39,5200,,max逆日歩:3.0,2027-03
False,,9202,ANA,優待券等,1700,30,0.57,5100,,max逆日歩:2.0,2027-03
False,,9206,スターフライヤー,【100株】優待50%割引券 3枚,4800,19.0,2.47,,,,2027-03
False,,9221,フルハシＥＰＯ,"【200株】デジタルギフト5,000円分",4850,24.0,2.04,,,,2027-03
False,,9223,ＡＳＮＯＶＡ,【1000株】ASNOVA×monotomoiギフト5000円相当【注：継続保有制限】,2000,42.0,0.48,,,,2027-03
False,,9246,プロジェクトホールディングス,【300株】プレミアム優待クラブ5000ポイント,3000,33.0,0.91,,,,2027-03
False,,9249,日本エコシステム,【500株】クオカード15000円相当,14250,83.0,1.72,,,,2027-03
False,,9274,ＫＰＰ,図書ＣＮ,1000,9,1.1,15000,,max逆日歩:2.0,2027-03
False,,9301,三菱倉庫,電子マネ,1000,42,0.2,0,,max逆日歩:0.0,2027-03
False,,9305,ヤマタネ,ジュース,1100,68,0.2,0,,max逆日歩:6.0,2027-03
False,,9306,東陽倉庫,【500株】ギフト券2000円【注︰継続保有制限】,1940,101.0,0.19,,,,2027-03
False,,9310,日本トランス,商品選択,2500,129,0.17,1700,,max逆日歩:3.0,2027-03
False,,9319,中央倉庫,QUO,2000,57,0.4,,,注意喚起:注意喚起 / max逆日歩:3.0,2027-03
False,,9322,川西倉庫,【100株】クオカード500円相当,475,25.0,0.19,,,,2027-03
False,,9324,安田倉庫,QUO,1000,24,0.4,0,,max逆日歩:6.0,2027-03
False,,9325,ファイズホールディングス,【100株】Amazonギフトカード1000円相当,800,11.0,0.75,,,,2027-03
False,,9330,揚羽,【100株】【2026記念】デジタルギフト5000円相当【注：継続保有制限】,4750,9,5.28,,,,2027-03
False,,9332,NISSO,Ｐ倶楽部,3000,19,1.6,0,,max逆日歩:14.0,2027-03
False,,9336,大栄環境,チケット,,39,0.0,,,max逆日歩:2.0,2027-03
False,,9342,スマサポ,【300株】クオカード2000円相当,1900,29.0,0.65,,,,2027-03
False,,9347,日本管財,カタログ,2000,29,0.7,100,,max逆日歩:4.0,2027-03
False,,9348,ｉｓｐａｃｅ,【100株】（抽選）自社イベント参加権利,,21.0,0.0,,,,2027-03
False,,9355,リンコーコーポレーション,【100株】JCBギフトカード1000円相当など,970,,0.0,,,,2027-03
False,,9357,名港海運,【300株】カタログギフトから選択できる優待ポイント1000ポイント【注：継続保有制限】,600,,0.0,,,,2027-03
False,,9367,大東港運,【500株】クオカード 1500 円分 及び コストコメンバーシップクーポン,1425,100.0,0.14,,,,2027-03
False,,9368,キムラユニティー,【200株】お米券2kg,800,19.0,0.42,,,max逆日歩:5.0,2027-03
False,,9380,東海運,【500株】クオカード3000円分,2850,22.0,1.3,,,max逆日歩:12,2027-03
False,,9385,ショーエイコーポレーション,【500株】プレミアム優待クラブ3000ポイント,1800,38.0,0.48,,,max逆日歩:27,2027-03
False,,9401,TBS,QUO等,1000,58,0.2,2800,,max逆日歩:3,2027-03
False,,9404,日本テレビ,Hulu等,400,32,0.13,8000,,max逆日歩:1.0,2027-03
False,,9405,朝日放送,QUO,500,9,0.5,0,,max逆日歩:3.0,2027-03
False,,9409,テレビ朝日ホールディングス,【500株】クオカード1000円相当など【注：継続保有制限】,950,158,0.06,,,max逆日歩:3.0,2027-03
False,,9413,テレビ東京,QUO,500,42,0.1,100,,max逆日歩:2.0,2027-03
False,,9423,フォーバル・リアルストレート,【1000株】EJOICA セレクトギフト2000円相当,1000,11.0,0.94,,,max逆日歩:4,2027-03
False,,9428,クロップス,【500株】カタログギフト 3000円相当,1800,74.0,0.24,,,max逆日歩:4.0,2027-03
False,,9432,ＮＴＴ,【100株】ｄポイント付与【注：継続保有制限】,1200,2.0,6.67,,,,2027-03
False,,9433,ＫＤＤＩ,【200株】ポンタポイントなどの自社関連サービス特典200円相当【注：継続保有制限】,112,62.0,0.02,,,max逆日歩:5,2027-03
False,,9434,ソフトバンク,【100株】PayPayポイント1000ポイント【注：継続保有制限】,970,3.0,3.85,,,max逆日歩:6,2027-03
False,,9436,沖縄セルラー電話,【100株】関連サービス特典（Pontaポイントなど）2000円相当【注：継続保有制限】,1940,44.0,0.44,,,max逆日歩:8.0,2027-03
False,,9467,アルファポリス,【100株】マンガ・小説など自社刊行書籍2冊,600,11.0,0.54,,,,2027-03
False,,9468,ＫＡＤＯＫＡＷＡ,【100株】優待商品と交換できるポイント3000ポイント【注：継続保有制限】,2000,37.0,0.55,,,max逆日歩:5.0,2027-03
False,,9475,昭文社ホールディングス,【100株】【2027より継続保有制限】自社出版物 3000円相当,1200,5.0,2.23,,,注意喚起:申込停止 / max逆日歩:2.0,2027-03
False,,9517,イーレックス,Ｐ倶楽部,2000,28,0.7,0,,注意喚起:注意喚起 / max逆日歩:3.0,2027-03
False,,9519,レノバ,QUO,300,8,0.4,3000,,,2027-03
False,,9533,東邦瓦斯,【100株】【2027変更】株主優待ポイント4000ポイント【注：継続保有制限】,4000,13.0,3.01,,,max逆日歩:6.0,2027-03
False,,9534,北海道ガス,おこめ券,440,44,0.1,13000,,max逆日歩:3.0,2027-03
False,,9535,広島ガス,特産品,1000,20,0.5,,,max逆日歩:1.0,2027-03
False,,9536,西部ガス,Ｐ倶楽部,6000,51,1.2,0,,注意喚起:注意喚起 / max逆日歩:4.0,2027-03
False,,9553,マイクロアド,"【800株】デジタルギフト®7,000円分",6790,52.0,1.32,,,注意喚起:申込停止 / max逆日歩:3,2027-03
False,,9562,ビジネスコーチ,"【300株】【2027変更】デジタルギフト® 5,000円分",4000,20.0,1.96,,,,2027-03
False,,9605,東映,優待券等,950,299,0.16,,,max逆日歩:5.0,2027-03
False,,9616,共立メンテ,電子チケ,2000,25,0.8,8200,,max逆日歩:2.0,2027-03
False,,9629,Ｐ・Ｃ・Ａ,QUO,2000,52,0.4,0,,,2027-03
False,,9633,東京テアトル,【100株】映画招待券4枚,800,19.0,0.42,,,注意喚起:申込停止 / max逆日歩:19.0,2027-03
False,,9635,武蔵野興業,【100株】武蔵野館映画無料優待券 4枚など,8000,26.0,3.11,,,,2027-03
False,,9639,三協フロンテア,【100株】【抽選】Ｊリーグ観戦ペアチケット,,24.0,0.0,,,,2027-03
False,,9643,中日本興業,【100株】劇場招待券1冊など,2000,110.0,0.18,,,,2027-03
False,,9658,ビジネスブレイン太田昭和,【100株】デジタルギフト500円相当,485,11.0,0.44,,,,2027-03
False,,9663,ナガワ,デジギフ,5000,62,0.8,0,,注意喚起:注意喚起 / max逆日歩:101.0,2027-03
False,,9664,御園座,【100株】株主優待対象公演 観覧券1枚 及び 50％割引券1枚,,,0.0,,,,2027-03
False,,9679,ホウライ,【100株】ピュアミルクアイス５個セット引換券,750,23.0,0.33,,,,2027-03
False,,9684,スク・エニ,クーポン,500,25,0.2,0,,max逆日歩:1.0,2027-03
False,,9686,東洋テック,【500株】プレミアム優待クラブ5000ポイント,3000,87,0.34,,,,2027-03
False,,9695,鴨川グランドホテル,【1000株】利用券1000円相当など,500,,0.0,,,,2027-03
False,,9701,東京會舘,【100株】【2023記念有】お食事ご優待券 1枚,4000,44.0,0.9,,,,2027-03
False,,9706,日本空港ビル,優待券,1000,54,0.2,0,,max逆日歩:7,2027-03
False,,9708,帝国ホテル,【100株】ホテル利用券1000円,600,10.0,0.63,,,max逆日歩:8,2027-03
False,,9713,ロイヤルホテル,【100株】ご宿泊優待券（１５％割引）など,300,9.0,0.33,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,9723,京都ホテル,【100株】10％宿泊割引券5枚など,1000,,0.0,,,,2027-03
False,,9726,KNT-CT,優待券,60,18,0.03,400,,,2027-03
False,,9729,トーカイ,カレー,500,25,0.19,0,,max逆日歩:4.0,2027-03
False,,9735,セコム,防災品,3000,59,0.5,0,,max逆日歩:2.0,2027-03
False,,9760,進学会ホールディングス,【500株】クオカード2000円相当 及び 株主優待券3000円,1900,6.0,3.25,,,注意喚起:注意喚起 / max逆日歩:12,2027-03
False,,9769,学究社,"【100株】デジタルギフト1,000円相当【注：継続保有制限】",970,26.0,0.37,,,,2027-03
False,,9788,ナック,自社商品,1840,6,3.54,0,,max逆日歩:4.0,2027-03
False,,9791,ビケンテクノ,【1000株】デジタルギフト2500円相当,2425,,0.0,,,,2027-03
False,,9799,旭情報サービス,"【1000株】「カタログギフト」e-book3,000円コース",1800,96.0,0.19,,,,2027-03
False,,9816,ストライダーズ,【100株】ECサイト「北陸マルシェ」及び グループホテル宿泊での割引利用クーポン券1000円,1000,3.0,3.91,,,,2027-03
False,,9818,大丸エナウィン,【100株】クオカード 1000円相当,950,15.0,0.62,,,注意喚起:申込停止,2027-03
False,,9820,エムティジェネックス,【100株】クオカード2000円,1900,37.0,0.51,,,,2027-03
False,,9823,マミーマートホールディングス,"【500株】株主ご優待券2,000円分 及び 当社オリジナル商品詰め合せ",2000,51.0,0.39,,,,2027-03
False,,9828,GenkiＧＤ,優待券,1000,29,0.3,0,,max逆日歩:22.0,2027-03
False,,9831,ヤマダ,優待券,500,5,0.9,115000,,max逆日歩:2.0,2027-03
False,,9832,オートバックスセブン,【100株】オートバックス限定Ｖポイント1000ポイント【注：継続保有制限】,850,16.0,0.52,,,max逆日歩:5.0,2027-03
False,,9843,ニトリ,10%引,5000,131,0.32,200,,max逆日歩:4.0,2027-03
False,,9849,共同紙販ホールディングス,【100株】ティッシュなど紙製品 3500円相当,1400,45.0,0.31,,,,2027-03
False,,9850,グルメ杵屋,優待券,1000,10,1.0,,,注意喚起:申込停止 / max逆日歩:10,2027-03
False,,9853,銀座ルノアール,【100株】飲食券1000円相当,700,9.0,0.77,,,,2027-03
False,,9854,愛眼,【100株】割引券30%,380,3.0,1.37,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,9857,英和,【100株】クオカード500円相当,475,26.0,0.18,,,注意喚起:申込停止,2027-03
False,,9869,加藤産業,ジャム,3000,67,0.5,0,,max逆日歩:6.0,2027-03
False,,9878,セキド,【500株】コスメセット5000円,1500,21.0,0.72,,,,2027-03
False,,9882,イエローハット,"【100株】割引券3,000円分＋商品引換券1枚【注：継続保有制限】",3000,18.0,1.69,,,max逆日歩:5.0,2027-03
False,,9887,松屋フーズホールディングス,【100株】食事優待券10枚【注：継続保有制限】,7500,52.0,1.43,,,max逆日歩:2.0,2027-03
False,,9890,マキヤ,【100株】買物割引券 1200円相当,360,15.0,0.24,,,,2027-03
False,,9895,コンセック,【100株】ラ・バモンドライト及び ふりかけ詰合わせ,1000,13.0,0.78,,,,2027-03
False,,9900,サガミ,優待券,2.0,181,0.8,0,,注意喚起:注意喚起 / max逆日歩:10.0,2027-03
False,,9902,日伝,【100株】クオカード2000円相当【注：継続保有制限】,1900,33,0.58,,,max逆日歩:8.0,2027-03
False,,9904,ベリテ,【1000株】株主様ご優待商品券 5000円相当,2800,24.0,1.16,,,,2027-03
False,,9914,植松商会,【100株】デジタルギフト500円相当,485,,0.0,,,,2027-03
False,,9929,平和紙業,【1000株】家庭紙詰合せセット3000円相当,1200,,0.0,,,,2027-03
False,,9936,王将フード,優待券等,2000,31,0.6,6100,,max逆日歩:23,2027-03
False,,9950,ハチバン,【100株】優待食事券 2500円相当,1750,34.0,0.52,,,,2027-03
False,,9955,ヨンキュウ,【200株】「薩摩の若うなぎ」の蒲焼 3000円相当,1500,56,0.27,,,,2027-03
False,,9956,バロー,電子マネ,1000,37,0.3,1000,,max逆日歩:3.0,2027-03
False,,9959,アシードホールディングス,【100株】クオカード500円 もしくは 自社商品1000円相当（アルコールor清涼飲料）,475,9.0,0.5,,,max逆日歩:17.0,2027-03
False,,9969,ショクブン,【500株】富山県産コシヒカリを使用したパックご飯 （10 パック入）,1000,12.0,0.85,,,注意喚起:申込停止 / max逆日歩:0.0,2027-03
False,,9987,スズケン,自扱商品,3000,60,0.5,300,,max逆日歩:5.0,2027-03
False,,9989,サンドラッグ,優待券等,2000,39,0.5,4900,,max逆日歩:9.0,2027-03
False,,9990,サックスバー,優待券等,2000,8,2.4,0,,max逆日歩:5.0,2027-03
False,,9991,ジェコス,【100株】【2028より保有制限】デジタルギフト2000円など,1940,18.0,1.07,,,,2027-03
False,,9996,サトー商会,【100株】東北の銘柄米新米 2kg,500,20.0,0.25,,,max逆日歩:19.0,2027-03
False,,9997,ベルーナ,優待券等,1000,9,1.1,16000,,max逆日歩:2.0,2027-03
